season,episode,scene,quote_index,character,line,extra
6,21,4,18,paul,i’m irish.,
6,21,4,27,paul,"no, unfortunately lizzie’s mom passed away shortly after she was born. i raised her by myself. phoebe and",
6,21,4,29,paul,i get that a lot.,
6,21,4,33,elizabeth,"so uh, monica is ross’s sister.",
6,21,4,35,paul,i had a sister.,
6,21,4,37,paul,she passed away. monica and,
6,21,4,39,paul,"oh, you don’t have to do that every time.",
6,21,4,41,paul,a part of him did yes.,
6,21,4,45,paul,i’m already here.,
6,21,6,1,paul,hi! hi. i think i left my keys here somewhere.,[he’s looking around.]
6,21,6,3,paul,no.,
6,21,6,5,paul,"oh, here they are right here.",[picks them up from underneath the corner of the couch.]
6,21,6,7,paul,thanks for your help.,[starts to leave.]
6,21,6,9,paul,just call me paul.,
6,21,6,11,paul,well maybe you can date him then that would save me the trouble of killing him. are you okay?,[rachel laughs then starts looking at him.]
6,21,6,13,paul,"well, we were very young when we had her.",
6,21,6,15,paul,"well yeah, it usually, it takes two people to…",[he taps his index fingers together.]
6,21,6,17,paul,"i’m just me, my wife died shortly after lizzie was born.",
6,21,6,19,paul,yes i did.,
6,21,7,9,estelle,"joe! i’m glad i found ya, i got an audition for ya!",[on the other end]
6,21,7,11,estelle,"the thing is it’s kinda on the q.t. the actor who has the part doesn’t know he might be fired. it’s the lead in a series, mac and c.h.e.e.s.e.",
6,21,7,13,estelle,uh-oh!,
6,21,8,1,paul,hi ross.,
6,21,9,4,paul,"yeah ross it’s okay, it’s me, mr. stevens.",
6,21,9,6,paul,"sure you did! you came in, you got all awkward, and you ran into the bedroom. you were shouting, ""joey! joey!"" bye rach.",[kisses her.]
6,21,9,8,paul,i’ll call you later. bye ross.,[leaves]
6,21,11,1,wayne,don’t touch him!,
6,21,12,1,elizabeth,what a nice story!,
6,21,12,2,paul,so ross was in college and decided to jump at the chance to take a young girl to her high school prom.,
6,21,12,6,paul,"ross, look, i know i’ve been giving you a lot of jabs and it’s partly because i’m very protective of lizzie, and partly because well, they just keep coming to me. but i have to admit that after all the wonderful things that lizzie has told me and the many, many, many stories that rachel has told me that, well you’re not all bad.",[pause] [pause] [pause]
6,21,12,8,paul,"and anyhow, i’m sorry i was so harsh before, but you have to understand that i still look at lizzie like she’s a twelve-year-old girl.",[pause]
6,21,12,10,paul,i beg your pardon?,
6,21,12,12,paul,you have a son?,
6,21,12,14,paul,"don’t worry about it, i just didn’t realize you were married.",[rachel returns and hears that.]
6,21,12,17,paul,you two were married?!,
6,21,14,3,wayne,"hey joey, i want to talk to you.",
6,21,14,6,wayne,"joey, joey, i-i-i’ll g-get you your job back if you help me out.",
6,21,14,10,wayne,"i-i-i saw you on stage talking to that beautiful woman, y’know sarah?",
6,21,14,12,wayne,i wish i could talk to her.,
6,21,14,14,wayne,yeah. her. all of them. anyone.,
6,21,14,16,wayne,"listen, i-i guarantee you keep your job if you can teach me how to talk to women like you do.",
6,21,15,1,paul,how to make the next one even shorter?,
6,21,15,3,paul,"well, this is fun. so ross, did you kill any of these wives?",
6,21,15,5,paul,are you yelling at me?!,
6,21,15,7,elizabeth,"y’know what daddy? if you don’t like ross, that’s fine. it doesn’t matter to me, i’m gonna go out with him anyway.",
6,21,15,8,paul,really?!,[she nods in the affirmative.]
6,21,15,10,paul,wow. what can i say? this doesn’t make me like you any better!,"[pause, pointing at ross]"
6,21,15,12,paul,then we agree?,
6,21,15,14,paul,neither of us like ross!,
6,21,15,15,elizabeth,i like ross.,
6,21,16,1,c.h.e.e.s.e.,the shipment never made it through omaha?,
6,22,1,32,paul,"okay look, ross, just so you know that since lizzie likes you so much, i’ve decided to accept the fact that you’re going out with her.",
6,22,1,34,paul,"yeah. but then i changed my mind. i’m funny like that. so i told lizzie, now i’m telling you, i don’t want you seeing my daughter anymore.",
6,22,1,36,paul,yes it does.,
6,22,1,38,paul,i’ll call the university and tell them about your relationship and have you fired.,
6,22,2,4,the dry cleaner,who are you?,
6,22,2,6,the dry cleaner,show me in the table.,[picking up a tv guide ]
6,22,2,8,the dry cleaner,"well, then it’s not on the wall yet.",
6,22,3,12,the museum official,"you can put the aisle over here , and put the wedding ceremony right over here.",[to the couple] [points] [points.]
6,22,3,15,the museum official,may i help you?,[to monica]
6,22,3,17,the museum official,yes. we’re very popular. there’s a two-year waiting list. sorry!,[she kinda storms out with the couple.]
6,22,4,1,the dry cleaner,i did.,
6,22,4,3,the dry cleaner,no! it don’t go up on the wall!,
6,22,4,5,the dry cleaner,"yes, it was very offensive to my people!",
6,22,4,7,the dry cleaner,russians! it showed them as terrorists and villains!,
6,22,4,9,the dry cleaner,"that’s right. mr. ford is a very good customer, he brings us a lot of clothes; you bring us nothing!",
6,22,4,11,the dry cleaner,i’ve never seen it!,
6,22,5,1,elizabeth,"yeah, i’ve been coming here since i was a kid. this used to be my grandma’s.",
6,22,5,3,elizabeth,sure!,"[they fall to the couch and start to make out, but ross stops suddenly.]"
6,22,5,4,elizabeth,are you okay? what’s wrong?,
6,22,5,6,elizabeth,"well, whatever works for ya…",
6,22,5,8,elizabeth,"oh. well, so we have to hide our relationship from one more person. big deal. besides, it’s kinda fun hiding.",
6,22,5,10,elizabeth,"hey umm, you brought protection right?",[quietly]
6,22,5,12,elizabeth,i’ll just run to the store and get some.,
6,22,5,14,elizabeth,do you know where the store is?,
6,22,5,16,elizabeth,do you want to ride around town on my little pink bicycle?,
6,22,5,18,elizabeth,i’ll be back in ten minutes.,[laughs]
6,22,5,20,elizabeth,why don’t you get in the hot tub and i’ll meet you there.,
6,22,5,23,paul,"thank you, it’s my mom’s. so this is the kitchen.","[to rachel] [dr. geller, the man with the ph.d. in paleontology, is trying to find a place to hide, but this supposedly intelligent man in the hands of clichéd scriptwriters runs around with his pants down around his ankles like one of the three stooges .]"
6,22,6,1,the museum official,"hi, this is heldi from the morgan chase museum. i’m calling for monica geller. i want to let her know that there was a cancellation and if she’s still interested in having the bing-geller wedding at our facility, it is available…",[on phone] [chandler runs to answer the phone.]
6,22,7,1,paul,i know. i like it up here.,
6,22,7,3,paul,what’s the matter honey? did you see a little mouse?,
6,22,7,5,paul,"honey, we don’t have any bears here.",
6,22,7,7,paul,okay. i’ll be right back.,[gets up and heads for the kitchen.]
6,22,7,13,paul,here you go honey!,[entering] [rachel kicks ross back under the couch.]
6,22,7,15,paul,diet coke .,[hands her the glass.]
6,22,7,17,paul,okay.,
6,22,7,19,paul,i’ll be right back.,[he goes to get the ice.]
6,22,7,24,paul,here you go honey. one diet coke with ice.,[entering]
6,22,7,26,paul,i’m so happy that you’re here.,
6,22,7,27,elizabeth,here i am!,[entering]
6,22,7,28,paul,"elizabeth! oh look, elizabeth’s here! who are you talking to?",[jumping up]
6,22,7,29,elizabeth,"uh, you guys?",
6,22,7,30,paul,how did you know we were here?,
6,22,7,31,elizabeth,umm…,
6,22,7,33,elizabeth,obviously.,
6,22,7,34,paul,"elizabeth, what are you doing here?!",[motions that he brought rachel here to be alone with her.]
6,22,7,36,elizabeth,yeah! yep.,
6,22,7,38,elizabeth,"ohh, i wouldn’t do it in there. that’s my dad’s bedroom.",
6,22,7,40,paul,why are you yelling?,
6,22,8,4,the museum official,"hi, this is heldi from the morgan chase museum. i’m calling for monica geller.",[on machine]
6,22,8,6,the museum official,"i want to let her know that there was a cancellation and if she’s still interested in having the bing-geller wedding at our facility, it is available…",[on machine]
6,22,9,0,female clerk,can i help you?,
6,22,9,2,female clerk,he’s not here right now.,
6,22,9,4,female clerk,"y’know, there are two people who could put your picture up there.",[she makes eyes at him.]
6,22,10,0,paul,"so lizzie, are-are-are you planning on staying the night?",
6,22,10,1,elizabeth,"oh no-no believe me, i’m leaving as soon as possible!",
6,22,10,2,paul,"good. good. not that we don’t want you to stay, obviously you’re welcome—how much more homework do you have?",
6,22,10,3,elizabeth,"ahh, i just have one problem left that i do not know how to solve. uhh, rachel maybe you want to come upstairs and help me figure it out?",
6,22,10,5,paul,what do you need from the car?,
6,22,10,7,paul,okay.,[whispering] [starts for the car.]
6,22,10,9,paul,"just relax. just relax paul, you’re doing great. she likes you. she… maybe, she likes you. she likes you. y’know why? because you’re a neat guy. you are the man. you are the man! i still got it. nice and sexy. you’re just a love machine. i’m just a love machine and i won’t work for nobody but you! hey bab-y! showtime. i’m just a love machine, yeah ba-by!",[standing in front of a mirror and to himself] [ross moves a piece of luggage over so he can watch paul.] [pause] [ross can’t believe what he’s hearing.] [pause] [he opens his shirt and looks at his chest.] [starts singing] [flexes and grunts loudly.] [starts to leave and starts singing.] [grunts again and ross is stunned.]
6,22,12,2,the dry cleaner,son of a bitch!,[entering]
6,22,12,4,the dry cleaner,"you, get out of my shop!",
6,22,12,6,the dry cleaner,he went out with my wife!,
6,22,12,9,the dry cleaner,that’s my wife!!! get out!,"[starts yelling at him in russian, and i’m betting he’s not saying pleasant things about him.]"
6,22,13,0,elizabeth,ross? ross?,
6,22,13,2,elizabeth,okay!,
6,22,13,4,paul,ross!,
6,22,13,7,paul,ross. you and i are going to have to have a little talk.,
6,22,13,8,elizabeth,daddy!,
6,22,13,9,paul,you’re next!!,
6,22,13,10,elizabeth,okay. i didn’t know he was here.,[runs over to rachel.]
6,22,13,11,paul,"let me just see if i got this straight. i tell you to stay away from my daughter or i’ll have you fired. what you heard was, ""take my daughter, come up to my country house, and ruin my weekend with rachel!""",
6,22,13,13,paul,"no, let me explain! fired!!",
6,22,13,15,paul,what?,[panicked]
6,22,13,17,paul,"ross, let me show you where the guest room is.",
6,22,15,1,gunther,hey! take these cappuccinos to table 11 and that guy over there wants the biscotti.,[points]
6,22,15,3,gunther,do you still work here?,
6,22,15,5,gunther,"oh that’s cool, i was gonna fire you anyway.",
6,23,2,5,paul,hi honey.,[entering]
6,23,2,8,paul,how are you?,[to rachel]
6,23,2,11,paul,hi phoebe.,
6,23,2,13,paul,can’t complain.,[phoebe turns to rachel and mimes remove a lid of a jar. ross enters and paul motions for rachel to leave with him now.]
6,23,2,14,paul,come on.,[whispering]
6,23,2,16,paul,hey!,[to ross]
6,23,2,18,paul,ross!,
6,23,2,20,paul,good to see you too!,
6,23,2,22,paul,good. bye!,[starts to leave.]
6,23,3,0,paul,"honey i made a reservation at china garden, is that okay?",
6,23,3,2,paul,it was fine.,
6,23,3,4,paul,i’m thinking that you are looking really fine it that dress.,
6,23,3,6,paul,are you talking about having sex?,
6,23,3,8,paul,normal.,
6,23,3,10,paul,nope! that never happened to me!,
6,23,3,12,paul,nope.,
6,23,3,14,paul,okay.,
6,23,3,16,paul,okay.,
6,23,3,18,paul,when i was six years old.,
6,23,3,20,paul,i wanted a big wheel. and instead my parents got me this little plastic chicken that you hop around on. it was embarrassing; kids made fun of me. that was a pretty tough year.,
6,23,3,22,paul,it was horrible. they called me chicken boy.,
6,23,3,24,paul,"and in fifth grade i got into a fight. well, it wasn’t really a fight. richard darinvel bit me on the nose and, and i feel down. i still have a little scare right here you can see it.",[points to it]
6,23,3,26,paul,"oh, i couldn’t eat now.",
6,23,3,28,paul,chicken? chicken boy!,[pointing to himself.]
6,23,4,3,male jeweler,can i help you?,
6,23,4,6,male jeweler,"this ring is from the 1920s, it’s a one and a half carat diamond with sapphires on either side.",
6,23,4,8,male jeweler,okay. will you marry me?,"[holds out the ring, deadpan.]"
6,23,4,11,male jeweler,"8,600.",
6,23,4,13,male jeweler,are you interested in this ring?!,[angrily]
6,23,4,15,male jeweler,"okay, i can let it go at eight.",
6,23,4,17,male jeweler,how would you like to pay?,[ignoring her]
6,23,4,20,male jeweler,"uh yes, i have these two rather beautiful $5 bills.",[holds them up from his pocket.]
6,23,5,8,gunther,here you go.,[handing them the bill]
6,23,7,1,male jeweler,a tad.,
6,23,7,3,male jeweler,where’s the 1920s princess cut ring.,[to the female jeweler]
6,23,7,4,female jeweler,i just sold it to that gentleman.,[points to the one walking out the store.]
6,23,8,0,paul,rachel?,
6,23,8,2,paul,"okay. chandler, did your dad ever hug you?",[acting manly to try and cover up his crying]
6,23,8,4,paul,"no! no! it’s just that, my dad never did. i miss my dad.",
6,23,8,6,paul,hey chandler?,
6,23,8,8,paul,would you…….would you hug me?,
6,23,8,10,paul,that’s exactly what my dad used to say!,[starts to breakdown again.]
6,23,8,12,paul,five more seconds.,
6,23,8,15,paul,joey!,[goes over and hugs joey and picks him off of his feet.]
6,23,11,1,paul,"hey! i have so much more to tell ya, i’ve written it all down!",
6,23,11,3,paul,wait! wait! listen! listen to this! y’know what i wanted to be when i was that age?,[flips a couple pages and points to something.]
6,23,11,5,paul,a surfer.,
6,23,11,7,paul,"i wanted to be one with the waves, y’know?",
6,23,11,9,paul,no. what ever happened to that little dude. so full of dreams…,[barely glancing at her] [pause]
6,23,11,11,paul,what?! i can’t believe you’re trying to stifle me! when just 14 hours ago we figured out that that is exactly what my mother was trying to do to me!,
6,23,11,13,paul,"oh rachel, i’m so sorry. i didn’t mean to overwhelm you. it’s just that, when those gates open, you… hard to close ‘em. but they are closed now. believe me.",[starts to breakdown.]
